CRASH_EVENT_ID	CRASH_ID	SEQ_NO	EVENT_ID	EVENT_OTHER_DESC
6395846	3830653	1	13	
6395847	3830654	1	13	
6395848	3830655	1	13	
6395849	3830656	1	17	
6395850	3830657	1	10	
6395851	3830657	2	1	
6395852	3830657	3	18	
6395853	3830658	1	13	
6395854	3830659	1	13	
6395855	3830660	1	13	
6395857	3830734	1	13	
6395858	3830735	1	13	
6395859	3830736	1	13	
6395860	3830737	1	13	
6395861	3830738	1	10	
6395862	3830738	2	13	
6395863	3830739	1	13	
6395864	3830740	1	13	
6395867	3830741	1	13	
6395868	3830742	1	13	
6395869	3830743	1	14	
6395870	3830744	1	13	
6395871	3830745	1	13	
6395872	3830746	1	13	
6395873	3830747	1	13	
6395874	3830748	1	13	
6395875	3830749	1	13	
6395876	3830750	1	13	
6395877	3830750	2	1	
6395878	3830750	3	3	
6395879	3830750	4	18	
6375078	3820497	1	13	
6392647	3828901	1	5	
6375080	3820499	1	13	
6375081	3820500	1	13	
6375082	3820501	1	13	
6375083	3820502	1	13	
6375084	3820503	1	13	
6375085	3815703	1	13	
6375086	3820504	1	13	
6375087	3820505	1	5	
6375088	3820505	2	3	
6375089	3815704	1	13	
6375090	3820506	1	13	
6392648	3828902	1	98	
6392649	3828903	1	1	
6375093	3820509	1	13	
6375094	3820510	1	13	
6392650	3828903	2	13	
6375095	3815705	1	13	
6375096	3820511	1	13	
6375097	3820512	1	13	
6392651	3828904	1	8	
6392652	3828904	2	1	
6375098	3820513	1	13	
6375099	3820514	1	3	
6375100	3820514	2	18	
6375101	3820515	1	13	
6375102	3820516	1	13	
6375103	3820517	1	13	
6375104	3820518	1	13	
6392653	3828904	3	18	
6392654	3828905	1	8	
6375106	3820519	1	13	
6375107	3820520	1	13	
6375108	3820520	2	1	
6392655	3828905	2	13	
6392656	3828906	1	13	
6375109	3820520	3	18	
6392657	3828907	1	1	
6392658	3828907	2	18	
6392659	3828907	3	3	
6375110	3820521	1	13	
6375111	3820522	1	4	
6375112	3820522	2	18	
6375113	3820522	3	13	
6375114	3820522	4	14	
6392660	3828907	4	5	
6392662	3828909	1	1	
6392663	3828909	2	1	
6392664	3828909	3	18	
6392665	3828909	4	2	
6392666	3828910	1	13	
6392667	3828911	1	9	
6392668	3828911	2	8	
6392669	3828911	3	1	
6392671	3828913	1	13	
6392672	3828914	1	13	
6392673	3828915	1	18	
6392675	3828917	1	13	
6392676	3813416	1	13	
6392677	3813421	1	13	
6392678	3817644	1	13	
6392679	3826795	1	13	
6392680	3826796	1	13	
6392681	3826885	1	13	
6392682	3828918	1	13	
6392683	3826996	1	13	
6375118	3820526	1	13	
6375119	3820527	1	13	
6366163	3815679	1	13	
6375120	3820528	1	1	
6375121	3820528	2	18	
6375122	3820529	1	13	
6375123	3801158	1	14	
6392695	3823683	1	98	OTHER
6392696	3823683	2	98	OTHER
6366192	3803893	1	13	
6366193	3815706	1	13	
6366194	3813063	1	18	
6366195	3815707	1	13	
6366196	3815707	2	18	
6366197	3815708	1	13	
6366198	3815709	1	13	
6366200	3815711	1	13	
6366201	3815712	1	18	
6366202	3815712	2	18	
6366203	3815713	1	13	
6366204	3815714	1	13	
6366205	3815715	1	13	
6366206	3815716	1	13	
6366207	3800054	1	13	
6366208	3802697	1	20	
6366209	3804202	1	13	
6366210	3804202	2	1	
6366211	3804202	3	18	
6366212	3815717	1	13	
6366213	3815718	1	20	
6366214	3815719	1	13	
6366215	3815720	1	13	
6366216	3815721	1	13	
6366217	3815722	1	1	
6366218	3815722	2	18	
6366219	3815723	1	13	
6366220	3807631	1	9	
6366221	3807631	2	20	
6392697	3823683	3	98	OTHER
6392698	3823683	4	13	
6392699	3825318	1	98	OTHER
6392700	3825318	2	98	OTHER
6366226	3807634	1	1	
6366227	3807634	2	18	
6366228	3807634	3	18	
6366229	3807634	4	13	
6366230	3813130	1	13	
6366231	3813130	2	3	
6366232	3815724	1	13	
6366233	3815725	1	13	
6366234	3815726	1	13	
6366235	3815727	1	13	
6366236	3815728	1	13	
6366237	3815729	1	10	
6366238	3815730	1	13	
6366239	3815730	2	6	
6366240	3815731	1	13	
6366241	3815732	1	13	
6366242	3815733	1	1	
6366243	3815733	2	13	
6366244	3815734	1	8	
6366245	3815734	2	3	
6366246	3815734	3	13	
6366247	3815734	4	1	
6366248	3815735	1	13	
6366249	3815736	1	13	
6366250	3815737	1	13	
6366251	3815738	1	13	
6366252	3815739	1	10	
6392701	3825318	3	98	OTHER
6366254	3815741	1	13	
6366255	3815742	1	13	
6366256	3815743	1	1	
6366257	3815743	2	18	
6366258	3815743	3	3	
6366259	3815743	4	18	
6366260	3815744	1	13	
6366261	3815744	2	1	
6366262	3815745	1	1	
6366263	3815745	2	13	
6366266	3815748	1	13	
6366267	3815749	1	1	
6366268	3815749	2	3	
6366269	3815749	3	5	
6366270	3815750	1	1	
6366271	3815750	2	3	
6366272	3815751	1	13	
6366273	3815752	1	1	
6366274	3815752	2	18	
6366275	3815753	1	13	
6366278	3815755	1	13	
6366279	3815756	1	13	
6366280	3815757	1	13	
6366281	3815758	1	13	
6366282	3815759	1	13	
6366283	3815760	1	13	
6366284	3815761	1	13	
6366285	3815761	2	1	
6366286	3815761	3	18	
6366287	3815762	1	13	
6366288	3815763	1	13	
6366289	3815764	1	13	
6366290	3815765	1	13	
6366293	3796314	1	13	
6366294	3815766	1	13	
6366295	3815767	1	13	
6366296	3815768	1	13	
6366297	3815769	1	13	
6366298	3815770	1	6	
6392702	3825318	4	13	
6392703	3828926	1	98	OTHER
6366303	3815772	1	13	
6366304	3815773	1	1	
6366305	3815773	2	8	
6366306	3815773	3	1	
6366307	3815773	4	18	
6366308	3815774	1	13	
6366309	3815775	1	1	
6366310	3815775	2	14	
6366311	3812008	1	10	
6366312	3815776	1	13	
6366313	3815777	1	13	
6366314	3815778	1	13	
6366315	3815779	1	14	
6366316	3815780	1	13	
6366317	3815780	2	13	
6366318	3815781	1	13	
6366319	3815782	1	13	
6366320	3815783	1	15	
6366321	3815784	1	13	
6366322	3815785	1	13	
6366323	3795478	1	13	
6366324	3795482	1	13	
6366330	3788023	1	13	
6366331	3789666	1	18	
6366332	3790918	1	1	
6366333	3790918	2	18	
6366334	3812010	1	13	
6366336	3789762	1	13	
6366337	3815787	1	13	
6366338	3815788	1	13	
6366339	3815789	1	13	
6366340	3815790	1	13	
6366341	3815791	1	18	
6366342	3815792	1	13	
6366343	3815793	1	98	
6366344	3815794	1	13	
6366345	3815795	1	13	
6366347	3815797	1	13	
6366348	3815798	1	13	
6366349	3815799	1	13	
6366350	3815800	1	13	
6366351	3815802	1	16	
6366352	3815803	1	13	
6366353	3815804	1	13	
6366354	3815804	2	1	
6366355	3815804	3	18	
6366356	3815805	1	18	
6366357	3815806	1	13	
6366358	3815807	1	10	
6366359	3815808	1	1	
6366360	3815808	2	18	
6366361	3815808	3	3	
6366362	3815809	1	18	
6366363	3815810	1	1	
6366364	3815810	2	18	
6366365	3815810	3	3	
6366366	3815811	1	13	
6366367	3815812	1	13	
6366368	3815813	1	13	
6366369	3815814	1	13	
6366370	3815815	1	13	
6366371	3815816	1	13	
6366372	3815817	1	18	
6366373	3815818	1	13	
6366374	3815819	1	7	
6366375	3815820	1	13	
6366376	3815821	1	13	
6366377	3815822	1	13	
6366378	3815823	1	13	
6366379	3815824	1	13	
6366380	3815825	1	13	
6366381	3815826	1	3	
6366382	3815827	1	13	
6366383	3815828	1	13	
6366384	3815829	1	13	
6366385	3815830	1	13	
6366386	3815831	1	13	
6366387	3815832	1	3	
6366388	3815833	1	13	
6366389	3815834	1	13	
6366390	3815834	2	1	
6366391	3815834	3	3	
6366392	3815835	1	13	
6366393	3815836	1	13	
6291187	3749454	1	13	
6291188	3749455	1	13	
6291189	3749456	1	13	
6291190	3749457	1	13	
6291191	3749458	1	13	
6291192	3749459	1	13	
6291194	3749462	1	13	
6291195	3749463	1	13	
6291196	3749464	1	13	
6291197	3749465	1	13	
6291198	3749466	1	13	
6291199	3749468	1	13	
6291200	3749469	1	13	
6291201	3749470	1	3	
6291202	3749472	1	13	
6291203	3749473	1	13	
6291204	3749474	1	13	
6291205	3767547	1	13	
6291206	3767548	1	13	
6291207	3767549	1	13	
6291208	3767550	1	1	
6291209	3767550	2	18	
6291210	3767551	1	13	
6291211	3767552	1	13	
6291212	3767553	1	13	
6291213	3751077	1	98	OTHER
6291214	3751077	2	98	OTHER
6291215	3751077	3	13	
6291216	3751077	4	1	
6291217	3767554	1	98	OTHER
6291218	3767554	2	98	OTHER
6291219	3767554	3	13	
6291220	3767554	4	5	
6291225	3767556	1	98	OTHER
6291226	3767556	2	98	OTHER
6291227	3767556	3	98	OTHER
6291228	3767556	4	13	
6291229	3767557	1	98	OTHER
6291230	3767557	2	98	OTHER
6291231	3767557	3	98	OTHER
6291232	3767557	4	1	
6291233	3767558	1	98	OTHER
6291234	3767558	2	13	
6291235	3767558	3	98	OTHER
6291236	3767558	4	1	
6291237	3767559	1	98	OTHER
6291238	3767559	2	13	
6291239	3767559	3	98	OTHER
6291240	3767559	4	1	
6291249	3767562	1	13	
6291250	3767562	2	18	
6291251	3767562	3	18	
6291252	3767562	4	18	
6291253	3767563	1	1	
6291254	3767563	2	18	
6291255	3767564	1	13	
6291256	3767565	1	13	
6291257	3767566	1	5	
6291258	3767567	1	13	
6291259	3767568	1	13	
6291260	3767569	1	13	
6291261	3767570	1	13	
6291262	3767571	1	13	
6291263	3767572	1	13	
6291264	3767573	1	13	
6291265	3767574	1	13	
6291266	3767575	1	13	
6291267	3767576	1	13	
6291268	3767577	1	13	
6291269	3767578	1	13	
6291270	3767579	1	8	
6291271	3767579	2	13	
6291272	3767579	3	8	
6291276	3762714	1	98	EQUIPMENT_FAILURE_TIRES_BRAKES
6291277	3762714	2	98	RAN_OFF_ROAD_RIGHT
6291280	3767581	1	13	
6291281	3767582	1	13	
6291282	3767583	1	98	EQUIPMENT_FAILURE_TIRES_BRAKES
6291283	3767583	2	98	RAN_OFF_ROAD_RIGHT
6291284	3767583	3	18	
6291285	3767583	4	3	
6291288	3767586	1	13	
6291289	3766326	1	13	
6291290	3767587	1	5	
6291291	3767588	1	13	
6291292	3767589	1	3	
6291293	3767589	2	98	RAN_OFF_ROAD_RIGHT
6291294	3767589	3	98	SEPARATION_OF_UNITS
6291295	3767589	4	5	
6291296	3767590	1	98	EQUIPMENT_FAILURE_TIRES_BRAKES
6291297	3767590	2	98	RAN_OFF_ROAD_RIGHT
6291298	3767590	3	18	
6291299	3767590	4	18	
6291301	3767592	1	13	
6291302	3767593	1	13	
6291304	3767595	1	13	
6291305	3767596	1	13	
6291306	3767596	2	1	
6291307	3767596	3	18	
6291308	3767596	4	2	
6291309	3767598	1	13	
6291310	3767598	2	1	
6291311	3767598	3	18	
6291312	3767599	1	13	
6291313	3767599	2	1	
6291314	3767599	3	18	
6291315	3767600	1	20	
6291316	3767600	2	1	
6291317	3767600	3	18	
6291318	3767601	1	13	
6291336	3730455	1	13	
6291338	3767603	1	3	
6291339	3767603	2	18	
6291340	3767604	1	6	
6291341	3767605	1	8	
6291342	3767605	2	19	
6291343	3755914	1	3	
6291344	3767606	1	13	
6291345	3767607	1	13	
6291346	3767607	2	1	
6291347	3767607	3	2	
6291348	3767608	1	1	
6291349	3767608	2	98	
6291350	3767608	3	2	
6291433	3767621	1	13	
6291434	3767622	1	13	
6291435	3767623	1	13	
6291436	3767624	1	9	
6291437	3767624	2	7	
6291438	3767645	1	13	
6291439	3767646	1	13	
6291440	3767647	1	13	
6291441	3767648	1	13	
6291442	3767649	1	13	
6291443	3767650	1	13	
6291444	3767651	1	13	
6291445	3767652	1	13	
6291446	3767653	1	13	
6291447	3767654	1	13	
6291448	3767655	1	13	
6291449	3767656	1	13	
6291450	3767657	1	13	
6291451	3767658	1	13	
6291452	3767659	1	13	
6291453	3767660	1	13	
6291454	3767661	1	13	
6291455	3767662	1	13	
6291456	3767663	1	12	
6291457	3767664	1	18	
6291458	3767665	1	13	
6291459	3767666	1	12	
6291460	3767667	1	13	
6291461	3767668	1	13	
6291462	3767669	1	13	
6291463	3767670	1	13	
6291464	3767671	1	14	
6291465	3767672	1	13	
6291466	3767673	1	13	
6291467	3767674	1	14	
6291468	3767675	1	13	
6291469	3767676	1	13	
6291470	3767677	1	13	
6291471	3767678	1	13	
6291472	3767679	1	13	
6291473	3767680	1	13	
6291474	3767681	1	1	
6291475	3767681	2	18	
6291476	3767681	3	3	
6291477	3767682	1	1	
6291478	3767682	2	3	
6291479	3767683	1	1	
6291480	3767683	2	8	
6291481	3767683	3	3	
6291482	3767684	1	13	
6291483	3767685	1	1	
6291484	3767685	2	18	
6291485	3767685	3	3	
6291486	3767686	1	13	
6291487	3767687	1	2	
6291488	3767687	2	1	
6291489	3767687	3	18	
6291490	3767688	1	13	
6291491	3767689	1	13	
6291493	3767691	1	13	
6291494	3767692	1	18	
6291495	3767692	2	2	
6291496	3767693	1	13	
6291497	3767694	1	13	
6291498	3767695	1	13	
6291499	3767696	1	13	
6291500	3767696	2	13	
6291501	3767696	3	18	
6291502	3767697	1	10	
6291503	3767697	2	13	
6291504	3767698	1	13	
6291505	3767699	1	13	
6291506	3767700	1	3	
6291507	3767701	1	1	
6291508	3767701	2	18	
6291509	3767701	3	3	
6291510	3767702	1	13	
6291511	3767703	1	13	
6291512	3767704	1	13	
6291513	3767705	1	13	
6291514	3767706	1	13	
6291515	3767707	1	13	
6291516	3767708	1	13	
6291517	3767709	1	13	
6291518	3767710	1	13	
6291519	3767711	1	3	
6291520	3767711	2	18	
6291521	3767712	1	1	
6291522	3767712	2	3	
6291523	3767713	1	1	
6291524	3767713	2	3	
6291525	3767714	1	13	
6291526	3767715	1	13	
6291527	3767716	1	1	
6291528	3767716	2	3	
6291529	3767717	1	13	
6291534	3767719	1	13	
6291535	3767720	1	13	
6291536	3767721	1	13	
6291537	3767722	1	13	
6291538	3767723	1	13	
6291539	3767724	1	13	
6291540	3767725	1	13	
6291541	3767726	1	13	
6291542	3767727	1	1	
6291543	3767727	2	3	
6291544	3767727	3	5	
6394499	3829939	2	1	
6394500	3829939	3	18	
6394501	3829939	4	6	
6394502	3829940	1	13	
6394503	3829941	1	8	
6394504	3829941	2	13	
6394505	3829942	1	1	
6394506	3829942	2	18	
6394507	3829942	3	3	
6394508	3829943	1	1	
6394509	3829943	2	13	
6394510	3829944	1	13	
6394511	3829945	1	10	
6394512	3829945	2	13	
6394513	3829945	3	1	
6394514	3829945	4	3	
6394515	3829946	1	1	
6394516	3829946	2	8	
6394517	3829946	3	1	
6394518	3829946	4	3	
6394519	3829947	1	13	
6394520	3829947	2	8	
6394521	3829947	3	1	
6394522	3829947	4	18	
6394523	3829948	1	13	
6394524	3829949	1	13	
6394525	3829950	1	13	
6394526	3829951	1	13	
6394527	3829952	1	18	
6394528	3829953	1	13	
6394529	3829954	1	13	
6394530	3829955	1	13	
6394531	3829956	1	13	
6394532	3829957	1	6	
6394538	3762615	1	13	
6394539	3800128	1	5	
6394540	3800128	2	1	
6394541	3800128	3	18	
6394547	3829965	1	13	
6394548	3829966	1	13	
6394549	3829967	1	13	
6394550	3829968	1	1	
6394551	3829968	2	18	
6394552	3829968	3	3	
6394553	3829969	1	13	
6394554	3829970	1	13	
6394555	3829971	1	1	
6394556	3829971	2	18	
6394557	3829972	1	13	
6394558	3829972	2	3	
6394559	3829973	1	13	
6394560	3829974	1	5	
6394561	3829975	1	3	
6394562	3828843	1	18	
6394563	3828843	2	98	CULVERT
6394564	3828844	1	13	
6394565	3826250	1	13	
6394566	3828848	1	13	
6394567	3829976	1	1	
6394568	3829976	2	3	
6394569	3828856	1	13	
6394570	3828873	1	13	
6394571	3828897	1	5	
6394572	3829977	1	3	
6394573	3829978	1	3	
6394574	3829978	2	8	
6394575	3829978	3	1	
6394577	3829980	1	13	
6394578	3829981	1	13	
6394580	3829983	1	13	
6394581	3829984	1	13	
6394582	3829984	2	1	
6394583	3829985	1	20	
6394584	3829986	1	1	
6394585	3829986	2	3	
6394586	3829987	1	13	
6394587	3829987	2	5	
6394588	3829987	3	18	
6394590	3829989	1	13	
6394591	3829990	1	13	
6394592	3829991	1	13	
6394593	3829992	1	1	
6394594	3829992	2	2	
6394599	3829995	1	1	
6394600	3829995	2	3	
6394601	3829996	1	13	
6394602	3829996	2	1	
6394603	3829997	1	1	
6394604	3829997	2	3	
6394605	3829999	1	13	
6394606	3830000	1	13	
6394607	3830001	1	13	
6394608	3830002	1	13	
6394609	3830003	1	13	
6394610	3830004	1	13	
6394611	3830005	1	13	
6394612	3830006	1	18	
6394613	3830007	1	3	
6394614	3830007	2	18	
6394615	3830008	1	13	
6394616	3830009	1	13	
6394617	3830010	1	13	
6394618	3830011	1	9	
6394619	3830011	2	1	
6394620	3830011	3	13	
6394621	3830012	1	3	
6394622	3830013	1	13	
6394623	3830014	1	1	
6394624	3830014	2	10	
6394625	3830014	3	3	
6394626	3830015	1	13	
6394627	3830016	1	13	
6394628	3830017	1	12	
6394629	3830018	1	13	
6394630	3830019	1	13	
6394631	3830020	1	13	
6394632	3830021	1	13	
6394633	3830022	1	13	
6394634	3830023	1	13	
6394638	3830027	1	3	
6394639	3830027	2	18	
6394640	3830027	3	18	
6394645	3830030	1	18	
6394649	3830034	1	13	
6394650	3830035	1	13	
6394651	3830035	2	18	
6394652	3830036	1	13	
6394653	3830037	1	13	
6394654	3830038	1	13	
6394655	3830039	1	13	
6394656	3830040	1	18	
6394662	3808894	1	13	
6394663	3808924	1	13	
6394664	3830041	1	13	
6394665	3830042	1	13	
6394666	3830043	1	5	
6394667	3830044	1	20	
6394668	3830044	2	18	
6394669	3830045	1	13	
6394670	3830046	1	13	
6394671	3830047	1	13	
6394672	3830048	1	1	
6394673	3830048	2	18	
6394674	3830049	1	5	
6394675	3830049	2	3	
6394676	3830050	1	16	
6394677	3830051	1	13	
6394678	3830051	2	1	
6394679	3830051	3	18	
6394680	3830052	1	13	
6394681	3830052	2	13	
6394682	3830053	1	13	
6394683	3830054	1	18	
6394684	3830054	2	2	
6394685	3812144	1	13	
6394686	3815347	1	13	
6394687	3815349	1	13	
6394688	3830055	1	13	
6394689	3820637	1	13	
6394690	3822803	1	98	RAN_OFF_ROAD_RIGHT
6394691	3822803	2	3	
6394692	3820640	1	98	EQUIPMENT_FAILURE_TIRES_BRAKES
6394693	3821435	1	98	EQUIPMENT_FAILURE_TIRES_BRAKES
6394694	3828974	1	14	
6394695	3828974	2	18	
6394696	3828974	3	18	
6394697	3828974	4	3	
6394698	3830056	1	98	RAN_OFF_ROAD_RIGHT
6394699	3830056	2	3	
6394700	3824608	1	13	
6394702	3830058	1	13	
6394703	3830059	1	13	
6394704	3830060	1	14	
6394705	3830060	2	6	
6394706	3830060	3	98	RAN_OFF_ROAD_RIGHT
6394707	3830061	1	13	
6394708	3830062	1	13	
6394709	3830063	1	98	EQUIPMENT_FAILURE_TIRES_BRAKES
6394710	3830063	2	13	
6394711	3830063	3	98	RAN_OFF_ROAD_RIGHT
6394712	3830063	4	18	
6394713	3830064	1	13	
6394716	3830067	1	98	RAN_OFF_ROAD_RIGHT
6394717	3830067	2	3	
6394718	3830067	3	98	RAN_OFF_ROAD_LEFT
6394719	3830068	1	13	
6394724	3830070	1	13	
6394725	3830071	1	13	
6394729	3830073	1	98	EQUIPMENT_FAILURE_TIRES_BRAKES
6394730	3830073	2	98	CROSS_MEDIAN
6394731	3830073	3	18	
6394732	3830074	1	13	
6394733	3830075	1	13	
6394736	3830076	1	13	
6394737	3830077	1	13	
6394740	3828991	1	13	
6394741	3824613	1	13	
6394742	3830079	1	13	
6394743	3830080	1	13	
6394745	3830083	1	13	
6394746	3829583	1	18	
6394747	3829584	1	8	
6394748	3829584	2	18	
6394749	3829585	1	13	
6394750	3829586	1	13	
6394764	3830237	1	14	
6394765	3830238	1	1	
6394766	3830238	2	8	
6394767	3830238	3	1	
6394768	3830238	4	3	
6394769	3830239	1	13	
6394770	3830240	1	13	
6394771	3830241	1	13	
6394772	3830242	1	13	
6394773	3830243	1	13	
6394774	3830243	2	1	
6394775	3830243	3	14	
6394776	3830244	1	13	
6394777	3830245	1	13	
6394778	3830246	1	13	
6394779	3830247	1	13	
6394783	3768733	1	13	
6394784	3779609	1	13	
6394785	3830248	1	13	
6394786	3830249	1	13	
6394787	3830250	1	13	
6394788	3830251	1	13	
6394789	3803167	1	13	
6394790	3830252	1	13	
6394791	3773145	1	1	
6394792	3773145	2	18	
6394797	3830253	1	13	
6394798	3830254	1	13	
6239701	3736733	1	13	
6239702	3736734	1	1	
6239703	3736735	1	1	
6239704	3736735	2	98	DITCH
6239705	3736736	1	1	
6239706	3736736	2	2	
6239707	3736736	3	98	DITCH
6239708	3736737	1	2	
6239709	3736738	1	2	
6239710	3736738	2	1	
6239711	3736738	3	98	DITCH
6239712	3736739	1	13	
6239713	3736740	1	13	
6239714	3736741	1	13	
6239715	3736742	1	1	
6239716	3736742	2	18	
6239717	3736743	1	1	
6239718	3736744	1	13	
6239719	3736745	1	13	
6239720	3736745	2	1	
6239721	3736745	3	18	
6239722	3736746	1	1	
6239723	3736747	1	13	
6239724	3736748	1	18	
6239725	3736748	2	18	
6239726	3736749	1	13	
6239727	3736750	1	13	
6239728	3736751	1	13	
6239729	3736752	1	13	
6239730	3736753	1	13	
6239731	3736754	1	13	
6239732	3736755	1	13	
6239733	3736756	1	13	
6239734	3736757	1	18	
6239735	3736758	1	13	
6239736	3736759	1	1	
6239737	3736759	2	18	
6239738	3736760	1	1	
6239739	3736760	2	18	
6239740	3736760	3	98	DITCH
6239741	3736761	1	98	OTHER - EXPLAIN IN NARRATIVE
6239742	3736762	1	13	
6239743	3736763	1	13	
6239744	3736764	1	18	
6239745	3736765	1	13	
6239746	3736766	1	13	
6239747	3736767	1	13	
6239748	3736768	1	13	
6239749	3736769	1	13	
6239750	3736770	1	13	
6239751	3736771	1	13	
6239753	3736773	1	13	
6239754	3736773	2	13	
6239755	3736774	1	2	
6239756	3736774	2	1	
6239757	3736774	3	98	DITCH
6239758	3736775	1	13	
6239759	3736775	2	13	
6239760	3736775	3	13	
6239761	3736776	1	13	
6239762	3736777	1	13	
6239763	3736778	1	1	
6239764	3736778	2	18	
6239765	3736779	1	13	
6239766	3736780	1	13	
6239767	3736781	1	1	
6239768	3736781	2	18	
6239769	3736782	1	13	
6239770	3736783	1	13	
6239771	3736784	1	2	
6239772	3736784	2	18	
6239773	3736784	3	18	
6239774	3736784	4	98	DITCH
6239775	3736785	1	1	
6239776	3736785	2	18	
6239777	3736786	1	13	
6239778	3736787	1	13	
6239779	3736788	1	13	
6239780	3736789	1	13	
6239781	3736790	1	18	
6239782	3736791	1	13	
6239783	3736792	1	1	
6239784	3736792	2	18	
6239785	3736792	3	13	
6239786	3736792	4	13	
6239787	3736793	1	13	
6239788	3736794	1	13	
6239789	3736794	2	18	
6239790	3736795	1	13	
6239791	3736796	1	13	
6239792	3736797	1	13	
6239793	3736798	1	13	
6239794	3736799	1	13	
6239795	3736800	1	2	
6239796	3736800	2	13	
6239797	3736800	3	18	
6239798	3736800	4	98	DITCH
6239799	3736801	1	13	
6239800	3736802	1	13	
6239801	3736803	1	13	
6239802	3736803	2	1	
6239803	3736803	3	18	
6239804	3736804	1	13	
6239805	3736805	1	98	OTHER - EXPLAIN IN NARRATIVE
6239806	3736806	1	13	
6239807	3736807	1	13	
6239808	3736808	1	13	
6239809	3736809	1	13	
6239810	3736809	2	13	
6239811	3736810	1	13	
6239812	3736811	1	13	
6239813	3736812	1	13	
6239814	3736813	1	1	
6239815	3736813	2	98	DITCH
6239816	3736813	3	2	
6239817	3736814	1	18	
6239818	3736814	2	8	
6239819	3736814	3	18	
6239820	3736814	4	13	
6239821	3736815	1	13	
6239822	3736816	1	13	
6239823	3736817	1	13	
6239824	3736818	1	98	OTHER
6239825	3736818	2	1	
6239826	3736818	3	98	OTHER
6239827	3736818	4	1	
6239828	3736819	1	98	OTHER
6239829	3736819	2	13	
6239830	3736819	3	98	OTHER
6239831	3736819	4	1	
6239832	3736820	1	98	OTHER
